distance,read_0,read_1,read_2,read_3,read_4,read_5,read_6,read_7,read_8,read_9,read_10,read_11,read_12,read_13,read_14,read_15,read_16,read_17,read_18,read_19,read_20,read_21,read_22,read_23,read_24,read_25,read_26,read_27,read_28,read_29,read_30,read_31,read_32,read_33,read_34,read_35,read_36,read_37,read_38,read_39,read_40,read_41,read_42,read_43,read_44,read_45,read_46,read_47,read_48,read_49
,5.71881856E-06
,5.72086037E-06
,5.73686384E-06
,5.71360943E-06
,5.74426349E-06
,5.74882051E-06
,5.75190325E-06
,5.74343312E-06
,5.74361957E-06
,5.75192098E-06
,5.73508441E-06
,5.75978311E-06
,5.76623688E-06
,5.77142509E-06
,5.77765331E-06
,5.78071604E-06
,5.76355023E-06
,5.77056517E-06
,5.78637628E-06
,5.78654272E-06
,5.79425978E-06
,5.77734227E-06
,5.79937796E-06
,5.78895470E-06
,5.78884647E-06
,5.80903634E-06
,5.79140351E-06
,5.81501445E-06
,5.82026769E-06
,5.82341045E-06
,5.80750611E-06
,5.81160930E-06
,5.83123165E-06
,
0.8800000000000001,5.89990987E-06
,5.91170237E-06
,5.91695789E-06
,5.91432490E-06
,5.91008711E-06
,5.93755794E-06
,5.91540720E-06
,5.93216600E-06
,5.91346816E-06
,5.92864262E-06
,5.92259039E-06
,5.91234857E-06
,5.93844243E-06
,5.93094956E-06
,5.94022185E-06
,5.93377581E-06
,5.94022049E-06
,5.97206326E-06
,5.95108577E-06
,5.96672771E-06
,5.96978816E-06
,5.98212046E-06
,5.98190172E-06
,6.01287502E-06
,6.02361661E-06
,6.02417731E-06
,6.06401591E-06
,6.06868616E-06
,6.08811615E-06
,6.09984863E-06
,6.10678353E-06
,6.10474035E-06
,6.10171037E-06
,6.13135762E-06
,6.11052201E-06
,6.13636212E-06
,6.14667943E-06
,6.14858254E-06
,6.15338922E-06
,6.13918837E-06
,6.16965372E-06
,6.16548323E-06
,6.17360593E-06
,6.16541092E-06
,6.18557715E-06
,6.19658067E-06
,6.18369722E-06
,6.21636946E-06
,6.19558705E-06
,6.22226116E-06
,
0.9900000000000001,6.42055238E-06
,6.38467918E-06
,6.38394295E-06
,6.38711481E-06
,6.39391374E-06
,6.41447195E-06
,6.39269547E-06
,6.42439818E-06
,6.40384133E-06
,6.42097575E-06
,6.43116709E-06
,6.43646808E-06
,6.45253249E-06
,6.43689282E-06
,6.47188563E-06
,6.45771388E-06
,6.47485285E-06
,6.47259230E-06
,6.49143158E-06
,6.50585025E-06
,6.48833429E-06
,6.52301787E-06
,6.50560287E-06
,6.52232575E-06
,6.52884546E-06
,6.53611687E-06
,6.55524900E-06
,6.53630650E-06
,6.56806924E-06
,6.54726182E-06
,6.56135944E-06
,6.56682005E-06
,6.57463170E-06
,6.59551188E-06
,6.57134206E-06
,6.60176829E-06
,6.57971304E-06
,6.59467696E-06
,6.59871512E-06
,6.58643785E-06
,6.61966806E-06
,6.60451360E-06
,6.61153217E-06
,6.60962451E-06
,6.62250113E-06
,6.62181537E-06
,6.63743594E-06
,6.65656898E-06
,6.63175479E-06
,6.66116557E-06
,
1.1,6.69819974E-06
,6.70496865E-06
,6.70192685E-06
,6.70705367E-06
,6.71112230E-06
,6.73727436E-06
,6.71116595E-06
,6.73746581E-06
,6.71878797E-06
,6.72552596E-06
,6.72018132E-06
,6.72908118E-06
,6.75235469E-06
,6.72433862E-06
,6.75333877E-06
,6.73054819E-06
,6.73533395E-06
,6.73402837E-06
,6.74335251E-06
,6.76758054E-06
,6.73928571E-06
,6.76492527E-06
,6.74119428E-06
,6.75185674E-06
,6.75320825E-06
,6.75191404E-06
,6.77643629E-06
,6.74859666E-06
,6.77141634E-06
,6.75194315E-06
,6.75200181E-06
,6.75225147E-06
,6.74786088E-06
,6.77645357E-06
,6.74905232E-06
,6.76602349E-06
,6.75057890E-06
,6.74753755E-06
,6.77347180E-06
,6.74822832E-06
,6.77332264E-06
,6.74355761E-06
,6.76436639E-06
,6.74189960E-06
,6.74317653E-06
,6.74194507E-06
,6.74273588E-06
,6.76955096E-06
,6.74151852E-06
,6.75398587E-06
,
